,SO2_column_number_density,longitude,latitude,CH4_column_volume_mixing_ratio_dry_air,CO_column_number_density,tropospheric_HCHO_column_number_density,tropospheric_NO2_column_number_density,O3_column_number_density
122,0.00028163492751992654,0.3009356201800397,51.10964808998018,1849.2832460802229,0.03280411757205025,7.17144813443368e-05,4.7564619867085084e-05,0.1438616015341048
123,0.00028163492751992654,0.3099187730212349,51.10964808998018,1849.2832460802229,0.03280411757205025,7.17144813443368e-05,4.7564619867085084e-05,0.1438616015341048
124,0.00030383636695034704,0.31890192586243016,51.10964808998018,1849.7513218944,0.0328569618048525,7.709488985880039e-05,4.73757665595711e-05,0.14386725773186754
125,0.0002978689240377535,0.3278850787036254,51.10964808998018,1849.632746975989,0.03285822856386367,7.967664049313257e-05,4.68248229842168e-05,0.14386876571411267
126,0.00026127796768947323,0.3368682315448206,51.10964808998018,1849.9114577653468,0.032834401350885216,7.054125180877748e-05,4.7459643908009866e-05,0.14387672216763395
127,0.00020374956147738808,0.3458513843860158,51.10964808998018,1850.2925937269379,0.03280519561744871,6.651394751940372e-05,4.79964475895607e-05,0.14389566823866595
128,0.0001765239905842045,0.35483453722721103,51.10964808998018,1850.7114384678916,0.03275852045518659,6.672984340490904e-05,4.8192843138906954e-05,0.14389343677924207
129,0.0001690080068277343,0.3638176900684062,51.10964808998018,1851.000526236264,0.032801463729637936,6.658031445235382e-05,4.771546957621716e-05,0.14391494665361373
130,0.00021232900710289852,0.3728008429096014,51.10964808998018,1851.752668066089,0.03283565868220432,6.58620757992746e-05,4.7724679208344846e-05,0.14392393290247968
131,0.00027922038928576844,0.38178399575079663,51.10964808998018,1851.9380878924246,0.032882367410919634,5.9758824873209335e-05,4.776747469943376e-05,0.14394716192356088
132,0.0003209701372980375,0.3907671485919919,51.10964808998018,1852.2239631929306,0.03283814170694767,6.152574203906064e-05,4.87646923875684e-05,0.14393452452321992
133,0.0003209701372980375,0.3997503014331871,51.10964808998018,1852.2239631929306,0.03283814170694767,6.152574203906064e-05,4.87646923875684e-05,0.14393452452321992
134,0.00026728237401983353,-0.7950090264457765,51.11863124282137,1846.5867181045267,0.032733096143916375,4.340454155222628e-05,4.529626895372323e-05,0.1435862382416673
135,0.00024865364290698616,-0.7860258736045813,51.11863124282137,1846.299176950641,0.032700053412535894,4.446930178832089e-05,4.546963945635416e-05,0.14357983488367107
136,0.00027403080675124743,-0.7770427207633861,51.11863124282137,1845.862789047477,0.032723152632565984,4.323521351695145e-05,4.499055245947535e-05,0.14354876929450386
137,0.00031044593741783396,-0.7680595679221909,51.11863124282137,1843.9411845905372,0.032713135865171016,4.237725305587607e-05,4.479951808496159e-05,0.1435174860378459
138,0.0003176498191746373,-0.7590764150809957,51.11863124282137,1845.095498166748,0.03268938809298705,4.4569482280434724e-05,4.4834779478622434e-05,0.1435098768417573
139,0.0003176498191746373,-0.7500932622398004,51.11863124282137,1845.095498166748,0.03268938809298705,4.4569482280434724e-05,4.4834779478622434e-05,0.1435098768417573
140,0.0003211803009193456,-0.7411101093986052,51.11863124282137,1845.190969893543,0.03264023856860603,5.037894775707834e-05,4.5519525331800646e-05,0.14348287710661206
141,0.00036047107544502014,-0.7321269565574101,51.11863124282137,1844.778151466403,0.03266043672296907,5.791751702641803e-05,4.648337981499339e-05,0.1434866537708453
142,0.00034284780081381984,-0.7231438037162148,51.11863124282137,1844.1497865091696,0.03261451854787525,6.0533559129612474e-05,4.651291201596715e-05,0.14352386224895505
143,0.0003210581163837145,-0.7141606508750197,51.11863124282137,1844.7945314794795,0.032598696683997265,6.43169378147316e-05,4.5665699312880746e-05,0.1435274804881682
144,0.00034058166205899764,-0.7051774980338245,51.11863124282137,1844.958471172352,0.032591838003951414,6.850265701531866e-05,4.55470949129771e-05,0.14355049950965915
145,0.00031613646895655616,-0.6961943451926292,51.11863124282137,1844.658701153729,0.032657953529594885,6.720529960934451e-05,4.539845861061366e-05,0.14355316149337058
146,0.0002881854057481877,-0.6872111923514339,51.11863124282137,1844.9558427087177,0.03263135973798791,6.564082901673535e-05,4.526259068926238e-05,0.14359221737988306
147,0.000300090196076247,-0.6782280395102388,51.11863124282137,1845.612561489221,0.032621438553804234,7.079981930639035e-05,4.4714713345734396e-05,0.14361136076629147
148,0.00030734752195805715,-0.6692448866690436,51.11863124282137,1846.2227079975405,0.032624551240622364,7.867778459352094e-05,4.394897770592405e-05,0.14360591713075632
149,0.00030734752195805715,-0.6602617338278484,51.11863124282137,1846.2227079975405,0.032624551240622364,7.867778459352094e-05,4.394897770592405e-05,0.14360591713075632
150,0.000293171106142696,-0.6512785809866531,51.11863124282137,1847.723232421729,0.03269992818677499,7.979874928864385e-05,4.402438253544327e-05,0.14361109004081382
151,0.0002615099822118477,-0.6422954281454579,51.11863124282137,1848.5079574746624,0.032765493114480675,7.633653646746589e-05,4.3849614294765134e-05,0.14364984648690352
152,0.0002522825389956421,-0.6333122753042627,51.11863124282137,1849.4681875316471,0.0327124062005348,7.27320439483316e-05,4.451037925030576e-05,0.14364416423152598
153,0.00024115120221432655,-0.6243291224630675,51.11863124282137,1849.726232051532,0.03272628114399317,7.147649036550004e-05,4.492152640157432e-05,0.14363243227428854
154,0.000255500348714365,-0.6153459696218723,51.11863124282137,1850.2762081407761,0.032759110306979165,6.825960045547303e-05,4.497954338749696e-05,0.14363001398008554
155,0.00030074658702064635,-0.6063628167806769,51.11863124282137,1850.5665579570689,0.032699614615072245,6.402637044731917e-05,4.524012005075019e-05,0.1436440542366675
156,0.00035503545208199436,-0.5973796639394818,51.11863124282137,1850.5925956893784,0.032753529171905146,6.709618562425717e-05,4.6067122210821884e-05,0.14368206860482005
157,0.00035982030781129767,-0.5883965110982866,51.11863124282137,1851.0680543798496,0.03284792167167163,6.790449562626004e-05,4.573341542717204e-05,0.14368936769803864
158,0.00035676141822198404,-0.5794133582570914,51.11863124282137,1852.5311581555097,0.032855941431514976,6.566473037676433e-05,4.5598470895146945e-05,0.14372278578275027
159,0.00035676141822198404,-0.5704302054158962,51.11863124282137,1852.5311581555097,0.032855941431514976,6.566473037676433e-05,4.5598470895146945e-05,0.14372278578275027
160,0.0003884599863385747,-0.5614470525747011,51.11863124282137,1852.6658728006928,0.032755679902077166,6.532730801485046e-05,4.596215015977593e-05,0.14373624711734964
161,0.00035848817504278123,-0.5524638997335057,51.11863124282137,1853.2012064939677,0.03275220172620648,6.427213786174342e-05,4.632144194337212e-05,0.14374310999262555
162,0.00031854051381254456,-0.5434807468923105,51.11863124282137,1853.042420023928,0.0327326994575966,6.545598047936773e-05,4.5939423766821975e-05,0.14380315171647645
163,0.00027612934542804436,-0.5344975940511153,51.11863124282137,1853.7933061641,0.03273227971503743,6.576508753744651e-05,4.560288429028122e-05,0.14381146722641522
164,0.0002388777941167823,-0.5255144412099201,51.11863124282137,1854.5465984272303,0.03269957371464281,6.0010056874449794e-05,4.4648313063864e-05,0.1438634262113759
165,0.0002174391592628604,-0.5165312883687249,51.11863124282137,1854.68405714085,0.032759428152534895,5.413962931290034e-05,4.518457667002545e-05,0.14384672360416498
166,0.0002144125902222057,-0.5075481355275296,51.11863124282137,1854.8008493658065,0.03278525958756583,5.5722084450953344e-05,4.60023343656662e-05,0.14380395337124602
167,0.0002609486842134329,-0.4985649826863345,51.11863124282137,1854.7526915764315,0.032829717880153465,6.0209115818947754e-05,4.6199155026411267e-05,0.1438067890084271
168,0.00025424916064988154,-0.4895818298451393,51.11863124282137,1854.974867813588,0.03281252340336645,5.974253023514449e-05,4.647918820330991e-05,0.1437978524177965
169,0.00025424916064988154,-0.480598677003944,51.11863124282137,1854.974867813588,0.03281252340336645,5.974253023514449e-05,4.647918820330991e-05,0.1437978524177965
170,0.00022923538301340023,-0.4716155241627488,51.11863124282137,1855.4448966927491,0.03278229093731822,5.910838551814226e-05,4.589378013315574e-05,0.14398975827714924
171,0.0002504631972555715,-0.4626323713215536,51.11863124282137,1855.4074693191192,0.032787775748269216,6.440992352160778e-05,4.545193978377724e-05,0.14396824049730902
172,0.0002024558494859093,-0.4536492184803584,51.11863124282137,1855.0491846002087,0.0327767566369791,6.563171235492774e-05,4.5748245708647164e-05,0.14397248310444755
173,0.00021240631378735333,-0.4446660656391632,51.11863124282137,1855.5773319361533,0.03273385335096835,6.605198692222037e-05,4.6049279633077475e-05,0.14401638437619962
174,0.00022880381092147886,-0.435682912797968,51.11863124282137,1855.5285131568028,0.032772354711745375,6.741304593796173e-05,4.544847037163549e-05,0.1440148387144631
